,t,I,dI,a,da,y,dy
83,4.15,0.03556824,0.001,-0.21519926,0.0031415926535897933,-0.0027023270497208,3.945e-05
84,4.2,0.0355072,0.001,-0.21519926,0.0031415926535897933,-0.0027023270497208,3.945e-05
85,4.25,0.03530884,0.001,-0.21519926,0.0031415926535897933,-0.0027023270497208,3.945e-05
86,4.3,0.03500366,0.001,-0.21519926,0.0031415926535897933,-0.0027023270497208,3.945e-05
87,4.35,0.03340149,0.001,-0.21519926,0.0031415926535897933,-0.0027023270497208,3.945e-05
88,4.4,0.03518677,0.001,-0.21834085,0.0031415926535897933,-0.0027417770163988,3.945e-05
89,4.45,0.03509521,0.001,-0.23090723,0.0031415926535897933,-0.0028995771342574,3.945e-05
90,4.5,0.03295898,0.001,-0.23090723,0.0031415926535897933,-0.0028995771342574,3.945e-05
91,4.55,0.03166199,0.001,-0.23090723,0.0031415926535897933,-0.0028995771342574,3.945e-05
92,4.6,0.0308075,0.001,-0.23247803,0.0031415926535897933,-0.002919302180383,3.945e-05
93,4.65,0.02946472,0.001,-0.23247803,0.0031415926535897933,-0.002919302180383,3.945e-05
94,4.7,0.03234863,0.001,-0.23561963,0.0031415926535897933,-0.0029587522726342,3.945e-05
95,4.75,0.03431702,0.001,-0.24347361,0.0031415926535897933,-0.0030573772521159,3.945e-05
96,4.8,0.03500366,0.001,-0.2513276,0.0031415926535897933,-0.0031560023571708,3.945e-05
97,4.85,0.03234863,0.001,-0.25800349,0.0031415926535897933,-0.0032398336776315,3.945e-05
98,4.9,0.03198242,0.001,-0.25918159,0.0031415926535897933,-0.0032546274622257,3.945e-05
99,4.95,0.03149414,0.001,-0.26035969,0.0031415926535897933,-0.0032694212468199,3.945e-05
100,5.0,0.03057861,0.001,-0.26860637,0.0031415926535897933,-0.003372977487833,3.945e-05
101,5.05,0.03218079,0.001,-0.28274355,0.0031415926535897933,-0.0035505026518172,3.945e-05
102,5.1,0.03422546,0.001,-0.28824134,0.0031415926535897933,-0.0036195401876836,3.945e-05
103,5.15,0.03561401,0.001,-0.28902674,0.0031415926535897933,-0.0036294027107464,3.945e-05
104,5.2,0.03384399,0.001,-0.28902674,0.0031415926535897933,-0.0036294027107464,3.945e-05
105,5.25,0.03315735,0.001,-0.28470705,0.0031415926535897933,-0.0035751589594742,3.945e-05
106,5.3,0.03497314,0.001,-0.27646036,0.0031415926535897933,-0.0034716025928879,3.945e-05
107,5.35,0.03565979,0.001,-0.27646036,0.0031415926535897933,-0.0034716025928879,3.945e-05
108,5.4,0.03668213,0.001,-0.27646036,0.0031415926535897933,-0.0034716025928879,3.945e-05
109,5.45,0.03540039,0.001,-0.27646036,0.0031415926535897933,-0.0034716025928879,3.945e-05
110,5.5,0.03601074,0.001,-0.27646036,0.0031415926535897933,-0.0034716025928879,3.945e-05
111,5.55,0.03611755,0.001,-0.27881656,0.0031415926535897933,-0.0035011901620763,3.945e-05
112,5.6,0.03840637,0.001,-0.28431435,0.0031415926535897933,-0.0035702276979428,3.945e-05
113,5.65,0.04016113,0.001,-0.28549245,0.0031415926535897933,-0.003585021482537,3.945e-05
114,5.7,0.03796387,0.001,-0.29216833,0.0031415926535897933,-0.0036688526774244,3.945e-05
115,5.75,0.03823853,0.001,-0.30237852,0.0031415926535897933,-0.0037970653516678,3.945e-05
116,5.8,0.0378418,0.001,-0.33929226,0.0031415926535897933,-0.0042606031821806,3.945e-05
117,5.85,0.0393219,0.001,-0.35185864,0.0031415926535897933,-0.0044184033000391,3.945e-05
118,5.9,0.03933716,0.001,-0.35185864,0.0031415926535897933,-0.0044184033000391,3.945e-05
119,5.95,0.03953552,0.001,-0.35185864,0.0031415926535897933,-0.0044184033000391,3.945e-05
120,6.0,0.03981018,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
121,6.05,0.03929138,0.001,-0.37149361,0.0031415926535897933,-0.0046649659998898,3.945e-05
122,6.1,0.03933716,0.001,-0.38798698,0.0031415926535897933,-0.0048720786074891,3.945e-05
123,6.15,0.03895569,0.001,-0.39858987,0.0031415926535897933,-0.0050052225432639,3.945e-05
124,6.2,0.03909302,0.001,-0.40526575,0.0031415926535897933,-0.0050890537381513,3.945e-05
125,6.25,0.03878784,0.001,-0.41547594,0.0031415926535897933,-0.0052172664123947,3.945e-05
126,6.3,0.03868103,0.001,-0.42725692,0.0031415926535897933,-0.0053652040071904,3.945e-05
127,6.35,0.03858948,0.001,-0.43196931,0.0031415926535897933,-0.005424379019994,3.945e-05
128,6.4,0.03839111,0.001,-0.43196931,0.0031415926535897933,-0.005424379019994,3.945e-05
129,6.45,0.03839111,0.001,-0.43196931,0.0031415926535897933,-0.005424379019994,3.945e-05
130,6.5,0.03829956,0.001,-0.42647152,0.0031415926535897933,-0.0053553414841276,3.945e-05
131,6.55,0.0382843,0.001,-0.42097373,0.0031415926535897933,-0.0052863039482611,3.945e-05
132,6.6,0.03875732,0.001,-0.42097373,0.0031415926535897933,-0.0052863039482611,3.945e-05
133,6.65,0.0382843,0.001,-0.42097373,0.0031415926535897933,-0.0052863039482611,3.945e-05
134,6.7,0.0388031,0.001,-0.42097373,0.0031415926535897933,-0.0052863039482611,3.945e-05
135,6.75,0.03852844,0.001,-0.42097373,0.0031415926535897933,-0.0052863039482611,3.945e-05
136,6.8,0.03887939,0.001,-0.42097373,0.0031415926535897933,-0.0052863039482611,3.945e-05
137,6.85,0.0390625,0.001,-0.42293723,0.0031415926535897933,-0.0053109602559182,3.945e-05
138,6.9,0.03892517,0.001,-0.42568612,0.0031415926535897933,-0.0053454789610648,3.945e-05
139,6.95,0.03883362,0.001,-0.42961312,0.0031415926535897933,-0.0053947915763788,3.945e-05
140,7.0,0.0395813,0.001,-0.43039851,0.0031415926535897933,-0.0054046539738684,3.945e-05
141,7.05,0.03842163,0.001,-0.43039851,0.0031415926535897933,-0.0054046539738684,3.945e-05
142,7.1,0.03826904,0.001,-0.43039851,0.0031415926535897933,-0.0054046539738684,3.945e-05
143,7.15,0.03819275,0.001,-0.43039851,0.0031415926535897933,-0.0054046539738684,3.945e-05
144,7.2,0.03759766,0.001,-0.43196931,0.0031415926535897933,-0.005424379019994,3.945e-05
145,7.25,0.03742981,0.001,-0.43236201,0.0031415926535897933,-0.0054293102815254,3.945e-05
146,7.3,0.03723145,0.001,-0.4366817,0.0031415926535897933,-0.0054835540327977,3.945e-05
147,7.35,0.0382843,0.001,-0.4398233,0.0031415926535897933,-0.0055230041250489,3.945e-05
148,7.4,0.03849792,0.001,-0.4413941,0.0031415926535897933,-0.0055427291711746,3.945e-05
149,7.45,0.03877258,0.001,-0.44492839,0.0031415926535897933,-0.005587110399384,3.945e-05
150,7.5,0.03863525,0.001,-0.44767729,0.0031415926535897933,-0.0056216292301038,3.945e-05
151,7.55,0.03837585,0.001,-0.45985097,0.0031415926535897933,-0.005774498086431,3.945e-05
152,7.6,0.03842163,0.001,-0.47909324,0.0031415926535897933,-0.0060161295247502,3.945e-05
153,7.65,0.03863525,0.001,-0.48066403,0.0031415926535897933,-0.0060358544453026,3.945e-05
154,7.7,0.03843689,0.001,-0.48066403,0.0031415926535897933,-0.0060358544453026,3.945e-05
155,7.75,0.0383606,0.001,-0.48066403,0.0031415926535897933,-0.0060358544453026,3.945e-05
156,7.8,0.0383606,0.001,-0.48066403,0.0031415926535897933,-0.0060358544453026,3.945e-05
157,7.85,0.03825378,0.001,-0.48066403,0.0031415926535897933,-0.0060358544453026,3.945e-05
158,7.9,0.03831482,0.001,-0.47987864,0.0031415926535897933,-0.006025992047813,3.945e-05
159,7.95,0.03820801,0.001,-0.47320275,0.0031415926535897933,-0.0059421607273523,3.945e-05
160,8.0,0.03816223,0.001,-0.47123925,0.0031415926535897933,-0.0059175044196953,3.945e-05
161,8.05,0.0381012,0.001,-0.47123925,0.0031415926535897933,-0.0059175044196953,3.945e-05
162,8.1,0.0383606,0.001,-0.47123925,0.0031415926535897933,-0.0059175044196953,3.945e-05
163,8.15,0.0393219,0.001,-0.47123925,0.0031415926535897933,-0.0059175044196953,3.945e-05
164,8.2,0.03826904,0.001,-0.47123925,0.0031415926535897933,-0.0059175044196953,3.945e-05
165,8.25,0.03819275,0.001,-0.47202465,0.0031415926535897933,-0.0059273669427581,3.945e-05
166,8.3,0.03741455,0.001,-0.47830784,0.0031415926535897933,-0.0060062670016874,3.945e-05
167,8.35,0.03738403,0.001,-0.48223483,0.0031415926535897933,-0.0060555794914282,3.945e-05
168,8.4,0.03765869,0.001,-0.48223483,0.0031415926535897933,-0.0060555794914282,3.945e-05
169,8.45,0.03764343,0.001,-0.48262753,0.0031415926535897933,-0.0060605107529596,3.945e-05
170,8.5,0.0375061,0.001,-0.48380563,0.0031415926535897933,-0.0060753045375538,3.945e-05
171,8.55,0.03753662,0.001,-0.48733992,0.0031415926535897933,-0.0061196857657632,3.945e-05
172,8.6,0.0375061,0.001,-0.5026552,0.0031415926535897933,-0.0063120047143416,3.945e-05
173,8.65,0.03753662,0.001,-0.50893839,0.0031415926535897933,-0.0063909047732709,3.945e-05
