,t,I,dI,a,da,y,dy
229,11.45,0.04780579,0.001,-2.36562104,0.0031415926535897933,-0.0297058722496572,3.945e-05
230,11.5,0.04702759,0.001,-2.40881797,0.0031415926535897933,-0.0302483101390992,3.945e-05
231,11.55,0.04672241,0.001,-2.46026158,0.0031415926535897933,-0.0308943042695544,3.945e-05
232,11.6,0.04624939,0.001,-2.50699281,0.0031415926535897933,-0.0314811235127791,3.945e-05
233,11.65,0.04598999,0.001,-2.53762336,0.0031415926535897933,-0.0318657612843627,3.945e-05
234,11.7,0.04611206,0.001,-2.54626275,0.0031415926535897933,-0.0319742489124804,3.945e-05
235,11.75,0.04612732,0.001,-2.55725833,0.0031415926535897933,-0.0321123239842133,3.945e-05
236,11.8,0.0458374,0.001,-2.56354152,0.0031415926535897933,-0.0321912240431426,3.945e-05
237,11.85,0.04592896,0.001,-2.56000723,0.0031415926535897933,-0.0321468428149332,3.945e-05
238,11.9,0.04612732,0.001,-2.53762336,0.0031415926535897933,-0.0318657612843627,3.945e-05
239,11.95,0.04623413,0.001,-2.52584238,0.0031415926535897933,-0.031717823689567,3.945e-05
240,12.0,0.04623413,0.001,-2.52584238,0.0031415926535897933,-0.031717823689567,3.945e-05
241,12.05,0.04627991,0.001,-2.52584238,0.0031415926535897933,-0.031717823689567,3.945e-05
242,12.1,0.04632568,0.001,-2.52584238,0.0031415926535897933,-0.031717823689567,3.945e-05
243,12.15,0.04634094,0.001,-2.52584238,0.0031415926535897933,-0.031717823689567,3.945e-05
244,12.2,0.04632568,0.001,-2.52898398,0.0031415926535897933,-0.0317572737818182,3.945e-05
245,12.25,0.04650879,0.001,-2.52976937,0.0031415926535897933,-0.0317671361793078,3.945e-05
246,12.3,0.04631042,0.001,-2.53840876,0.0031415926535897933,-0.0318756238074255,3.945e-05
247,12.35,0.04589844,0.001,-2.54704815,0.0031415926535897933,-0.0319841114355432,3.945e-05
248,12.4,0.04614258,0.001,-2.56668312,0.0031415926535897933,-0.0322306741353938,3.945e-05
249,12.45,0.04573059,0.001,-2.60673845,0.0031415926535897933,-0.0327336619325847,3.945e-05
250,12.5,0.0456543,0.001,-2.65307698,0.0031415926535897933,-0.033315549914278,3.945e-05
251,12.55,0.04498291,0.001,-2.7041279,0.0031415926535897933,-0.033956612908775,3.945e-05
252,12.6,0.0440979,0.001,-2.75674961,0.0031415926535897933,-0.0346174008238244,3.945e-05
253,12.65,0.04405212,0.001,-2.78855826,0.0031415926535897933,-0.0350168323800021,3.945e-05
254,12.7,0.04402161,0.001,-2.81643992,0.0031415926535897933,-0.0353669514464391,3.945e-05
255,12.75,0.04354858,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
256,12.8,0.04380798,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
257,12.85,0.04368591,0.001,-2.81683262,0.0031415926535897933,-0.0353718827079705,3.945e-05
258,12.9,0.04353333,0.001,-2.79052176,0.0031415926535897933,-0.0350414886876592,3.945e-05
