,t,I,dI,a,da,y,dy
159,7.95,0.04292297,0.001,-1.99530552,0.0031415926535897933,-0.0250556999087883,3.945e-05
160,8.0,0.0425415,0.001,-2.03261197,0.0031415926535897933,-0.0255241691264058,3.945e-05
161,8.05,0.04124451,0.001,-2.06913301,0.0031415926535897933,-0.0259827756953872,3.945e-05
162,8.1,0.04119873,0.001,-2.09937086,0.0031415926535897933,-0.0263624822054393,3.945e-05
163,8.15,0.04127502,0.001,-2.13314301,0.0031415926535897933,-0.0267865700692741,3.945e-05
164,8.2,0.04182434,0.001,-2.17555454,0.0031415926535897933,-0.0273191454356534,3.945e-05
165,8.25,0.04219055,0.001,-2.21011208,0.0031415926535897933,-0.0277530956969778,3.945e-05
166,8.3,0.04243469,0.001,-2.23131785,0.0031415926535897933,-0.028019383442954,3.945e-05
167,8.35,0.04179382,0.001,-2.24781122,0.0031415926535897933,-0.0282264960505534,3.945e-05
168,8.4,0.04145813,0.001,-2.28393957,0.0031415926535897933,-0.0286801714835766,3.945e-05
169,8.45,0.04052734,0.001,-2.30867963,0.0031415926535897933,-0.0289908404577623,3.945e-05
170,8.5,0.04025269,0.001,-2.34677147,0.0031415926535897933,-0.0294691720728694,3.945e-05
171,8.55,0.0401001,0.001,-2.39664429,0.0031415926535897933,-0.0300954412827721,3.945e-05
172,8.6,0.0403595,0.001,-2.43787772,0.0031415926535897933,-0.0306132228645572,3.945e-05
173,8.65,0.0405426,0.001,-2.47047177,0.0031415926535897933,-0.0310225169437977,3.945e-05
174,8.7,0.04017639,0.001,-2.51013441,0.0031415926535897933,-0.0315205736050304,3.945e-05
175,8.75,0.03974915,0.001,-2.54272845,0.0031415926535897933,-0.0319298675586977,3.945e-05
176,8.8,0.03956604,0.001,-2.56825391,0.0031415926535897933,-0.0322503990559462,3.945e-05
177,8.85,0.03875732,0.001,-2.59103048,0.0031415926535897933,-0.0325364118480481,3.945e-05
178,8.9,0.03878784,0.001,-2.61223624,0.0031415926535897933,-0.0328026994684511,3.945e-05
179,8.95,0.03862,0.001,-2.6416887,0.0031415926535897933,-0.0331725435810137,3.945e-05
180,9.0,0.03866577,0.001,-2.67820974,0.0031415926535897933,-0.0336311501499951,3.945e-05
181,9.05,0.03872681,0.001,-2.71905047,0.0031415926535897933,-0.0341440004702487,3.945e-05
182,9.1,0.03839111,0.001,-2.74182704,0.0031415926535897933,-0.0344300132623506,3.945e-05
183,9.15,0.0385437,0.001,-2.75282262,0.0031415926535897933,-0.0345680883340835,3.945e-05
184,9.2,0.03848267,0.001,-2.76931599,0.0031415926535897933,-0.0347752009416829,3.945e-05
185,9.25,0.03964233,0.001,-2.79405605,0.0031415926535897933,-0.0350858699158686,3.945e-05
186,9.3,0.0380249,0.001,-2.82036691,0.0031415926535897933,-0.0354162639361799,3.945e-05
187,9.35,0.03770447,0.001,-2.825472,0.0031415926535897933,-0.0354803702105149,3.945e-05
188,9.4,0.03765869,0.001,-2.83843108,0.0031415926535897933,-0.0356431015899049,3.945e-05
189,9.45,0.03781128,0.001,-2.84157268,0.0031415926535897933,-0.0356825516821561,3.945e-05
190,9.5,0.0377655,0.001,-2.84157268,0.0031415926535897933,-0.0356825516821561,3.945e-05
