t	I	a	y
16.25	0.02615356	-2.74536133	-0.034474394490560084
16.3	0.02603149	-2.73947084	-0.03440042569316222
16.35	0.02642822	-2.73947084	-0.03440042569316222
16.4	0.02606201	-2.73947084	-0.03440042569316222
16.45	0.02618408	-2.73790004	-0.03438070064703659
16.5	0.02655029	-2.72611906	-0.03423276305224086
16.55	0.02618408	-2.71905047	-0.03414400047024877
16.6	0.02642822	-2.71905047	-0.03414400047024877
16.65	0.02627563	-2.72140667	-0.03417358803943722
16.7	0.02622986	-2.72533366	-0.03422290052917804
16.75	0.02622986	-2.73161685	-0.03430180058810732
16.8	0.02593994	-2.74732483	-0.03449905079821712
16.85	0.02568054	-2.75832041	-0.03463712586995003
16.9	0.02574158	-2.765389	-0.03472588845194212
16.95	0.02552795	-2.77481378	-0.0348442384775494
17.0	0.02563477	-2.79916115	-0.035149976315776925
17.05	0.0256958	-2.82233041	-0.035440920243836965
17.1	0.02557373	-2.83450409	-0.0355937891001641
17.15	0.02546692	-2.84667777	-0.035746657956491235
17.2	0.02539063	-2.86199305	-0.035938976905069635
17.25	0.02531433	-2.87141783	-0.03605732693067691
17.3	0.02536011	-2.88084262	-0.03617567708185745
17.35	0.02528381	-2.8902674	-0.036294027107464724
17.4	0.02540588	-2.89812139	-0.036392652212519624
17.45	0.02523804	-2.90833157	-0.03652086476118972
17.5	0.02500916	-2.92325415	-0.03670825244823671
17.55	0.02537537	-2.93935482	-0.03691043379430468
17.6	0.02487183	-2.9562409	-0.0371224777890087
17.65	0.02493286	-2.96802188	-0.03727041538380442
17.7	0.02449036	-2.97587586	-0.037369040363286074
17.75	0.02479553	-2.98962034	-0.037541634265738845
17.8	0.0249176	-2.99865243	-0.03765505315538797
17.85	0.02468872	-3.00336482	-0.0377142281681916
17.9	0.02455139	-3.00336482	-0.0377142281681916
17.95	0.02445984	-3.00572102	-0.03774381573738005
18.0	0.02406311	-3.02064359	-0.03793120329885379
18.05	0.0244751	-3.02221439	-0.037950928344979415
18.1	0.02461243	-3.02221439	-0.037950928344979415
18.15	0.02459717	-3.02103629	-0.0379361345603852
18.2	0.02470398	-3.0190728	-0.03791147837830141
18.25	0.0246582	-3.00022323	-0.037674778201513597
18.3	0.02476501	-2.99551083	-0.03761560306313671
18.35	0.02500916	-2.99551083	-0.03761560306313671
18.4	0.02516174	-2.99551083	-0.03761560306313671
18.45	0.0254364	-2.99551083	-0.03761560306313671
18.5	0.0252533	-2.99551083	-0.03761560306313671
18.55	0.02563477	-2.99551083	-0.03761560306313671
18.6	0.02592468	-2.99551083	-0.03761560306313671
18.65	0.02572632	-2.99708163	-0.03763532810926233
18.7	0.02603149	-2.99708163	-0.03763532810926233
18.75	0.02603149	-2.99708163	-0.03763532810926233
18.8	0.02616882	-2.99865243	-0.03765505315538797
18.85	0.02624512	-3.00650642	-0.03775367826044287
18.9	0.02609253	-3.00886261	-0.037783265704058065
18.95	0.02636719	-3.02417789	-0.03797558465263646
19.0	0.02636719	-3.03949316	-0.038167903475641606
19.05	0.026474	-3.06148433	-0.03844405374468068
19.1	0.02680969	-3.08347549	-0.0387202038881465
19.15	0.0267334	-3.10193236	-0.03895197280340291
19.2	0.02682495	-3.11646224	-0.03913442922891849
19.25	0.02703857	-3.13295561	-0.03934154183651785
19.3	0.02749634	-3.15573218	-0.03962755462861975
19.35	0.02749634	-3.17497445	-0.03986918606693897
19.4	0.02818298	-3.18243574	-0.039962879910462455
19.45	0.02819824	-3.19146782	-0.04007629867453834
19.5	0.02810669	-3.20913929	-0.04029820506673192
19.55	0.02835083	-3.22916696	-0.040549699028113964
19.6	0.02828979	-3.24055524	-0.04069270536137828
