Time (s)	Light Intensity (% of scale max)	Position (m)
9.52	0.1	-0.0663
9.55	0.1	-0.0663
9.56	0.1	-0.0663
9.6	0.1	-0.0663
9.64	0.1	-0.0663
9.65	0.1	-0.0663
9.68	0.1	-0.0663
9.7	0.1	-0.0663
9.72	0.1	-0.0663
9.75	0.1	-0.0663
9.76	0.1	-0.0664
9.8	0.1	-0.0664
9.84	0.1	-0.0664
9.85	0.1	-0.0666
9.88	0.1	-0.0666
9.9	0.1	-0.0667
9.92	0.1	-0.067
9.95	0.1	-0.068
9.96	0.1	-0.0689
10.0	0.1	-0.0692
10.04	0.1	-0.0692
10.05	0.1	-0.0696
10.08	0.1	-0.0704
10.1	0.1	-0.0713
10.12	0.1	-0.072
10.15	0.1	-0.0721
10.16	0.1	-0.0722
10.2	0.1	-0.0726
10.24	0.1	-0.0731
10.25	0.1	-0.0732
10.28	0.1	-0.0732
10.3	0.1	-0.0732
10.32	0.1	-0.0733
10.35	0.1	-0.0734
10.36	0.1	-0.0737
10.4	0.1	-0.0741
10.44	0.1	-0.0747
10.45	0.1	-0.0753
10.48	0.1	-0.076
10.5	0.1	-0.0765
10.52	0.1	-0.0767
10.55	0.1	-0.0771
10.56	0.1	-0.078
10.6	0.1	-0.0789
10.64	0.1	-0.0793
10.65	0.1	-0.0793
10.68	0.1	-0.0793
10.7	0.1	-0.0793
10.72	0.1	-0.0792
10.75	0.1	-0.079
10.76	0.1	-0.0789
10.8	0.1	-0.0789
10.84	0.1	-0.0789
10.85	0.1	-0.0789
10.88	0.1	-0.0789
10.9	0.1	-0.0789
10.92	0.1	-0.0789
10.95	0.1	-0.0789
10.96	0.1	-0.0789
11.0	0.1	-0.0789
11.04	0.1	-0.0789
11.05	0.1	-0.079
11.08	0.1	-0.079
11.1	0.1	-0.079
11.12	0.1	-0.079
11.15	0.1	-0.079
11.16	0.1	-0.0792
11.2	0.1	-0.0793
11.24	0.1	-0.0793
11.25	0.1	-0.0793
11.28	0.1	-0.0795
11.3	0.1	-0.0801
11.32	0.1	-0.0808
11.35	0.1	-0.081
11.36	0.1	-0.081
11.4	0.1	-0.0811
11.44	0.1	-0.0812
11.45	0.1	-0.0818
11.48	0.1	-0.0823
11.5	0.1	-0.0824
11.52	0.1	-0.0824
11.55	0.1	-0.0824
11.56	0.1	-0.0824
11.6	0.1	-0.0824
11.64	0.1	-0.0824
11.65	0.1	-0.0824
11.68	0.0	-0.0825
11.7	0.0	-0.0825
11.72	0.0	-0.0825
11.75	0.0	-0.0825
11.76	0.0	-0.0826
11.8	0.0	-0.0826
11.84	0.0	-0.0826
11.85	0.0	-0.0825
11.88	0.0	-0.0823
11.9	0.0	-0.0822
11.92	0.0	-0.0822
11.95	0.0	-0.0822
11.96	0.0	-0.0822
12.0	0.0	-0.0822
12.04	0.0	-0.0822
12.05	0.0	-0.0822
12.08	0.0	-0.0822
12.1	0.0	-0.0822
12.12	0.0	-0.0822
12.15	0.0	-0.0823
12.16	0.0	-0.0824
12.2	0.0	-0.0826
12.24	0.0	-0.0826
12.25	0.0	-0.0827
12.28	0.0	-0.0832
12.3	0.0	-0.0845
12.32	0.0	-0.0852
12.35	0.0	-0.0855
12.36	0.0	-0.0858
12.4	0.0	-0.0869
12.44	0.0	-0.0883
12.45	0.0	-0.0893
12.48	0.0	-0.0897
12.5	0.0	-0.0897
12.52	0.0	-0.0898
12.55	0.0	-0.0901
12.56	0.0	-0.0901
12.6	0.1	-0.0901
12.64	0.1	-0.0901
12.65	0.1	-0.09
12.68	0.1	-0.0898
12.7	0.1	-0.0898
12.72	0.1	-0.0898
12.75	0.1	-0.0898
12.76	0.1	-0.0898
12.8	0.1	-0.0898
12.84	0.1	-0.0898
12.85	0.1	-0.0898
12.88	0.1	-0.0898
12.9	0.1	-0.0898
12.92	0.1	-0.0898
12.95	0.1	-0.0899
12.96	0.1	-0.0899
13.0	0.1	-0.0899
13.04	0.1	-0.09
13.05	0.1	-0.09
13.08	0.1	-0.09
13.1	0.1	-0.09
13.12	0.1	-0.0902
13.15	0.1	-0.0903
13.16	0.1	-0.0903
13.2	0.1	-0.0903
13.24	0.1	-0.0906
13.25	0.1	-0.0909
13.28	0.1	-0.0912
13.3	0.1	-0.0915
13.32	0.1	-0.0918
13.35	0.1	-0.0919
13.36	0.1	-0.0921
13.4	0.1	-0.0924
13.44	0.1	-0.0925
13.45	0.1	-0.0926
13.48	0.1	-0.0928
13.5	0.1	-0.0933
13.52	0.1	-0.094
13.55	0.1	-0.0943
13.56	0.1	-0.0946
13.6	0.1	-0.0949
13.64	0.1	-0.0952
13.65	0.1	-0.0955
