Time (s)	Light Intensity (% of scale max)	Position (m)
11.44	1.1	-0.0933
11.45	1.2	-0.0934
11.48	1.2	-0.0934
11.5	1.1	-0.0935
11.52	1.5	-0.0936
11.55	1.3	-0.0938
11.56	1.1	-0.0941
11.6	1.5	-0.0943
11.64	1.3	-0.0945
11.65	1.6	-0.0947
11.68	1.5	-0.0949
11.7	1.2	-0.0951
11.72	1.6	-0.0952
11.75	1.3	-0.0953
11.76	1.4	-0.0954
11.8	1.7	-0.0955
11.84	1.7	-0.0955
11.85	1.6	-0.0958
11.88	1.6	-0.0961
11.9	1.6	-0.0962
11.92	1.8	-0.0962
11.95	1.8	-0.0962
11.96	1.6	-0.0962
12.0	1.6	-0.0962
12.04	1.5	-0.0961
12.05	1.7	-0.0958
12.08	1.6	-0.0958
12.1	1.4	-0.0958
12.12	1.3	-0.0958
12.15	1.5	-0.0958
12.16	1.5	-0.0958
12.2	1.5	-0.0958
12.24	1.3	-0.0958
12.25	1.7	-0.0958
12.28	1.6	-0.0958
12.3	1.4	-0.0958
12.32	1.6	-0.0959
12.35	1.8	-0.096
12.36	1.6	-0.0961
12.4	1.6	-0.0961
12.44	1.7	-0.0961
12.45	2.2	-0.0964
12.48	2.0	-0.0966
12.5	1.9	-0.0967
12.52	1.9	-0.0968
12.55	2.1	-0.0968
12.56	2.3	-0.0969
12.6	2.2	-0.0972
12.64	2.1	-0.0973
12.65	3.3	-0.0976
12.68	3.3	-0.0977
12.7	3.2	-0.0977
12.72	3.0	-0.098
12.75	3.0	-0.0982
12.76	3.2	-0.0983
12.8	3.1	-0.0983
12.84	3.1	-0.0983
12.85	3.2	-0.0983
12.88	3.3	-0.0983
12.9	3.2	-0.0983
12.92	3.0	-0.0978
12.95	2.6	-0.0975
12.96	2.7	-0.0975
13.0	2.6	-0.0975
13.04	2.5	-0.0975
13.05	2.6	-0.0975
13.08	2.9	-0.0975
13.1	2.9	-0.0975
13.12	2.9	-0.0975
13.15	2.9	-0.0975
13.16	3.5	-0.0975
13.2	3.4	-0.0975
13.24	3.3	-0.0976
13.25	3.3	-0.0976
13.28	3.5	-0.0978
13.3	3.5	-0.0978
13.32	3.3	-0.0979
13.35	3.4	-0.0982
13.36	4.9	-0.0985
13.4	4.8	-0.0985
13.44	4.7	-0.0988
13.45	4.7	-0.0989
13.48	4.8	-0.0992
13.5	4.8	-0.0993
13.52	4.7	-0.0993
13.55	4.6	-0.0993
13.56	4.8	-0.0995
13.6	4.5	-0.0997
13.64	4.0	-0.0999
13.65	3.4	-0.1001
13.68	3.6	-0.1002
13.7	3.6	-0.1006
13.72	4.1	-0.1006
13.75	4.1	-0.1007
13.76	4.2	-0.1007
13.8	4.5	-0.1007
13.84	4.4	-0.1006
13.85	4.4	-0.1006
13.88	4.5	-0.1001
13.9	4.7	-0.1001
13.92	4.5	-0.1001
13.95	4.4	-0.1001
13.96	4.4	-0.1001
14.0	4.7	-0.1001
14.04	4.6	-0.1001
14.05	4.7	-0.1001
14.08	5.3	-0.1001
14.1	5.5	-0.1001
14.12	5.2	-0.1001
14.15	5.1	-0.1001
14.16	5.5	-0.1002
14.2	5.3	-0.1003
14.24	5.3	-0.1006
14.25	5.1	-0.1006
14.28	5.0	-0.1007
14.3	4.6	-0.1008
14.32	4.3	-0.1009
14.35	4.3	-0.101
14.36	4.5	-0.1012
14.4	4.3	-0.1015
14.44	4.3	-0.1018
14.45	4.2	-0.1021
14.48	4.3	-0.1026
14.5	4.2	-0.1027
14.52	4.0	-0.1028
14.55	4.0	-0.1028
14.56	4.2	-0.1031
14.6	4.0	-0.1033
14.64	3.9	-0.1033
14.65	3.9	-0.1033
14.68	4.2	-0.1033
14.7	4.1	-0.1031
14.72	4.3	-0.1027
14.75	4.4	-0.1027
14.76	4.8	-0.1027
14.8	4.6	-0.1027
14.84	4.6	-0.1027
14.85	4.5	-0.1027
14.88	4.7	-0.1027
14.9	4.7	-0.1027
14.92	4.6	-0.1027
14.95	4.5	-0.1027
14.96	4.5	-0.1027
15.0	4.4	-0.1027
15.04	4.2	-0.1027
15.05	4.1	-0.103
15.08	4.2	-0.1033
15.1	4.3	-0.1033
15.12	3.9	-0.1033
15.15	3.7	-0.1033
15.16	3.7	-0.1035
15.2	4.0	-0.1038
15.24	3.8	-0.1042
15.25	3.7	-0.1046
15.28	3.7	-0.1047
15.3	4.0	-0.1047
15.32	3.8	-0.1047
15.35	3.7	-0.1047
15.36	3.6	-0.105
15.4	4.0	-0.1054
15.44	3.9	-0.1055
15.45	4.2	-0.1056
15.48	4.4	-0.1057
15.5	4.5	-0.106
15.52	4.5	-0.1064
15.55	4.5	-0.1069
15.56	4.4	-0.107
15.6	4.6	-0.107
15.64	4.6	-0.1071
15.65	4.5	-0.1071
15.68	4.2	-0.1071
15.7	4.0	-0.1074
15.72	4.0	-0.1077
15.75	3.9	-0.1077
15.76	3.8	-0.1075
15.8	3.9	-0.1071
15.84	4.1	-0.107
15.85	4.0	-0.107
15.88	3.8	-0.107
15.9	3.8	-0.107
15.92	4.2	-0.107
15.95	4.0	-0.107
15.96	3.9	-0.107
16.0	4.0	-0.107
16.04	4.2	-0.107
16.05	4.3	-0.107
16.08	4.5	-0.107
16.1	4.5	-0.107
16.12	4.6	-0.107
16.15	4.6	-0.1071
