t	%	I	y
16.9	6.59723	0.06596375	0.0
16.95	6.32077	0.0632019	0.0
17.0	6.20654	0.0620575	0.0
17.05	6.10562	0.06105042	0.0
17.1	5.998	0.05996704	0.0
17.15	5.92265	0.05921936	0.0
17.2	5.81215	0.05812073	0.0
17.25	5.7742	0.05773926	0.0
17.3	5.68877	0.05688477	0.0
17.35	5.57826	0.05577087	0.0
17.4	5.58774	0.05586243	0.0
17.45	5.5025	0.05502319	0.0
17.5	5.48033	0.05479431	0.0
17.55	5.44965	0.05448914	0.0
17.6	5.50745	0.05506897	0.0
17.65	5.4781	0.05477905	0.0
17.7	5.4471	0.05445862	0.0
17.75	5.50067	0.05499268	0.0
17.8	5.5062	0.05505371	0.0
17.85	5.47343	0.05473328	0.0
17.9	5.45695	0.05456543	0.0
17.95	5.51215	0.05511475	0.0
18.0	5.49217	0.05491638	0.0
18.05	5.48972	0.05488586	0.0
18.1	5.53755	0.05537415	0.0
18.15	5.53365	0.05532837	0.0
18.2	5.49947	0.05499268	0.0
18.25	5.49274	0.05491638	0.0
18.3	5.55157	0.05551147	0.0
18.35	5.52385	0.05523682	0.0
18.4	5.51419	0.05513	0.0
18.45	5.50987	0.05508423	0.0
18.5	5.56985	0.05569458	0.0
18.55	5.55981	0.05558777	0.0
18.6	5.56137	0.05560303	0.0
18.65	5.62726	0.05625916	0.0
18.7	5.61734	0.0561676	0.0
18.75	5.58946	0.05589294	0.0
18.8	5.59601	0.05595398	0.0
18.85	5.61462	0.05613708	0.0
18.9	5.59789	0.05596924	0.0
18.95	5.56992	0.05569458	0.0
19.0	5.61089	0.05610657	0.0
19.05	5.55898	0.05558777	0.0
19.1	5.47189	0.05471802	0.0
19.15	5.46004	0.05459595	0.0
19.2	5.46132	0.05461121	0.0
19.25	5.30197	0.05300903	0.0
19.3	5.22176	0.05221558	0.0
19.35	5.20235	0.05201721	0.0
19.4	5.07739	0.05076599	0.0
19.45	4.96866	0.04968262	0.0
19.5	4.80952	0.04808044	0.0
19.55	4.82001	0.04818726	0.0
19.6	4.7919	0.0479126	0.0
19.65	4.75694	0.04756165	0.0
19.7	4.75317	0.04753113	0.0
19.75	4.79774	0.04797363	0.0
19.8	4.8667	0.04866028	0.0
19.85	4.9008	0.04899597	0.0
19.9	4.94812	0.04946899	0.0
19.95	5.01843	0.0501709	0.0
20.0	5.02707	0.05026245	0.0
20.05	5.04669	0.05046082	0.0
20.1	5.0506	0.05049133	0.0
20.15	5.14008	0.0513916	0.0
20.2	5.1256	0.05125427	0.0
20.25	5.14388	0.05143738	0.0
20.3	5.20689	0.05206299	0.0
20.35	5.27724	0.05276489	0.0
20.4	5.26514	0.05264282	0.0
20.45	5.21828	0.0521698	0.0
20.5	5.21579	0.05215454	0.0
20.55	5.14549	0.05145264	0.0
20.6	5.09692	0.05096436	0.0
20.65	5.03444	0.05033875	0.0
