t	%	I	y
10.55	0.02576	0.02575684	-0.022938860000000002
10.6	0.02583	0.02583313	-0.022938860000000002
10.65	0.02597	0.02597046	-0.022938860000000002
10.7	0.02588	0.02587891	-0.022938860000000002
10.75	0.02579	0.02578735	-0.022938860000000002
10.8	0.02554	0.02554321	-0.022959900000000002
10.85	0.02571	0.02571106	-0.022996720000000002
10.9	0.02565	0.02565002	-0.02307036
10.95	0.02559	0.02558899	-0.023144
11.0	0.02567	0.02566528	-0.02323868
11.05	0.02586	0.02586365	-0.02331758
11.1	0.02585	0.02584839	-0.0234333
11.15	0.02551	0.0255127	-0.02357532
11.2	0.02568	0.02568054	-0.023806760000000003
11.25	0.02545	0.02545166	-0.024069760000000003
11.3	0.02571	0.02571106	-0.02431172
11.35	0.02565	0.02565002	-0.02474304
11.4	0.02557	0.02557373	-0.024953440000000004
11.45	0.02589	0.02589417	-0.024963960000000004
11.5	0.02574	0.02574158	-0.02502182
11.55	0.02599	0.02598572	-0.02507968
11.6	0.0258	0.02580261	-0.025226960000000003
11.65	0.02666	0.0266571	-0.025416320000000003
11.7	0.02493	0.02493286	-0.025474180000000003
11.75	0.02411	0.02410889	-0.025547820000000002
11.8	0.02228	0.02227783	-0.025721400000000002
11.85	0.026	0.02600098	-0.0259055
11.9	0.0289	0.02890015	-0.02598966
11.95	0.02548	0.02548218	-0.02602648
12.0	0.02174	0.02174377	-0.026037
12.05	0.02679	0.02679443	-0.02603174
12.1	0.02658	0.02658081	-0.02588972
12.15	0.02617	0.02616882	-0.025537300000000002
12.2	0.026	0.02600098	-0.025463660000000003
12.25	0.02615	0.02615356	-0.025463660000000003
12.3	0.02603	0.02603149	-0.025463660000000003
12.35	0.02586	0.02586365	-0.025463660000000003
12.4	0.0258	0.02580261	-0.025463660000000003
12.45	0.02583	0.02583313	-0.025489960000000002
12.5	0.02576	0.02575684	-0.02550574
12.55	0.02567	0.02566528	-0.025579380000000002
12.6	0.02591	0.02590942	-0.02574244
12.65	0.02606	0.02606201	-0.025837119999999998
12.7	0.02568	0.02568054	-0.02613694
12.75	0.0258	0.02580261	-0.026526180000000003
12.8	0.02583	0.02583313	-0.0269838
12.85	0.02556	0.02555847	-0.02739934
12.9	0.02574	0.02574158	-0.02770442
12.95	0.02513	0.02513123	-0.027878
13.0	0.02539	0.02539063	-0.02813048
13.05	0.02536	0.02536011	-0.028367180000000002
13.1	0.02507	0.02507019	-0.02853024
13.15	0.02538	0.02537537	-0.02865122
13.2	0.02509	0.02508545	-0.02874064
13.25	0.0251	0.02510071	-0.02878272
13.3	0.02515	0.02514648	-0.02904572
13.35	0.02533	0.02532959	-0.02920352
13.4	0.02534	0.02534485	-0.0292719
13.45	0.02521	0.02520752	-0.029277160000000003
13.5	0.02498	0.02497864	-0.029340280000000003
13.55	0.02521	0.02520752	-0.02945074
13.6	0.0247	0.02470398	-0.02962958
13.65	0.02513	0.02513123	-0.029729520000000002
13.7	0.02556	0.02555847	-0.029945180000000002
13.75	0.0262	0.02619934	-0.03021344
13.8	0.02629	0.02629089	-0.03043436
13.85	0.02609	0.02609253	-0.03070262
13.9	0.02533	0.02532959	-0.030792040000000003
13.95	0.02568	0.02568054	-0.030792040000000003
14.0	0.02538	0.02537537	-0.030792040000000003
14.05	0.02522	0.02522278	-0.03071314
14.1	0.02562	0.02561951	-0.03041858
14.15	0.0257	0.0256958	-0.03035546
14.2	0.02589	0.02589417	-0.03035546
14.25	0.026	0.02600098	-0.03035546
14.3	0.02643	0.02642822	-0.03035546
14.35	0.0258	0.02580261	-0.03035546
14.4	0.02621	0.0262146	-0.03035546
14.45	0.02589	0.02589417	-0.03035546
14.5	0.02591	0.02590942	-0.030376500000000004
14.55	0.02602	0.02601624	-0.030413320000000004
14.6	0.02583	0.02583313	-0.03041858
14.65	0.02582	0.02581787	-0.03049748
14.7	0.02583	0.02583313	-0.03062372
14.75	0.02557	0.02557373	-0.03080782
