t	%	I	y
15.35	1.61928	0.01618958	-0.045562120000000005
15.4	1.87096	0.01870728	-0.045562120000000005
15.45	1.85199	0.01850891	-0.045562120000000005
15.5	1.62056	0.01620483	-0.045556860000000005
15.55	2.32513	0.02323914	-0.04538328
15.6	2.17972	0.02178955	-0.04530964
15.65	2.1167	0.02116394	-0.04530964
15.7	2.13719	0.0213623	-0.04530964
15.75	2.34637	0.02345276	-0.04530964
15.8	2.30151	0.02301025	-0.04530964
15.85	2.12479	0.02124023	-0.04530964
15.9	2.05719	0.02056885	-0.045320160000000005
15.95	2.34904	0.02348328	-0.04532542
16.0	2.28439	0.02284241	-0.045388540000000005
16.05	2.19374	0.02192688	-0.04539906
16.1	1.97098	0.0196991	-0.045483220000000005
16.15	2.08946	0.02088928	-0.045546340000000005
16.2	2.26735	0.0226593	-0.045546340000000005
16.25	2.1003	0.02099609	-0.045556860000000005
16.3	2.043	0.02041626	-0.045662060000000004
16.35	1.95984	0.01959229	-0.045904020000000004
16.4	2.33275	0.02331543	-0.046214359999999996
16.45	2.22928	0.02227783	-0.04632482
16.5	2.08902	0.02088928	-0.04651944
16.55	2.04471	0.02044678	-0.04676140000000001
16.6	2.20979	0.02209473	-0.04690342
16.65	2.30574	0.02305603	-0.04692972
16.7	2.23479	0.02233887	-0.04699284
16.75	2.13402	0.02133179	-0.04713486
16.8	2.28171	0.02281189	-0.0472611
16.85	2.43217	0.02430725	-0.04735052
16.9	2.28523	0.02284241	-0.0474189
16.95	2.14023	0.02139282	-0.04761878
17.0	2.12811	0.02127075	-0.04769242
17.05	2.49409	0.02493286	-0.047860740000000006
17.1	2.3177	0.02316284	-0.048029060000000005
17.15	2.25089	0.02250671	-0.048050100000000005
17.2	2.18698	0.02186584	-0.048050100000000005
17.25	2.45334	0.02452087	-0.048029060000000005
17.3	2.54504	0.0254364	-0.04790282
17.35	2.3622	0.02362061	-0.047818660000000006
17.4	2.30136	0.02301025	-0.0478134
17.45	2.61475	0.02613831	-0.0478134
17.5	2.50641	0.02505493	-0.0478134
17.55	2.43488	0.02433777	-0.0478134
17.6	2.32889	0.02328491	-0.0478134
17.65	2.45352	0.02452087	-0.0478134
17.7	2.59651	0.0259552	-0.047823920000000006
17.75	2.41315	0.02412415	-0.04785022
17.8	2.35017	0.02349854	-0.04787126
17.85	2.29655	0.02296448	-0.048013280000000005
17.9	2.51318	0.02513123	-0.048029060000000005
17.95	2.37608	0.02375793	-0.048029060000000005
18.0	2.18854	0.0218811	-0.048129
18.05	2.16371	0.02163696	-0.048386740000000004
18.1	2.30247	0.02301025	-0.04854454
18.15	2.13652	0.0213623	-0.048612920000000004
18.2	2.04506	0.02044678	-0.04871812
18.25	1.89975	0.01899719	-0.04892852
18.3	2.04938	0.02049255	-0.04909684
18.35	2.04463	0.02043152	-0.04911262
18.4	1.9192	0.0191803	-0.04917574
18.45	1.69533	0.01695251	-0.04927042
18.5	1.61591	0.01615906	-0.04942296
18.55	1.74571	0.01745605	-0.04959654
18.6	1.55067	0.01550293	-0.04968596
18.65	1.33786	0.0133667	-0.04984902
18.7	1.68306	0.01683044	-0.04997526
18.75	1.44171	0.0144043	-0.05006468
18.8	1.68289	0.01681519	-0.05012254
18.85	1.60251	0.01602173	-0.0502067
18.9	1.31535	0.01315308	-0.05023826
18.95	1.7009	0.01699829	-0.050364500000000006
19.0	1.14581	0.01144409	-0.050553860000000006
19.05	1.58078	0.01579285	-0.05061172
19.1	1.56697	0.01565552	-0.05061172
19.15	1.31255	0.01312256	-0.05061172
19.2	1.6403	0.01638794	-0.05059594
19.25	1.13777	0.0113678	-0.05050126
19.3	1.44968	0.01449585	-0.05038554
19.35	1.3176	0.01316833	-0.05037502
19.4	1.20615	0.01205444	-0.05037502
19.45	1.53737	0.0153656	-0.05037502
19.5	1.38199	0.0138092	-0.05037502
19.55	1.29492	0.01293945	-0.05037502
19.6	1.47908	0.01478577	-0.05037502
19.65	1.49815	0.01496887	-0.050401320000000006
19.7	1.17171	0.01170349	-0.050438140000000006
19.75	1.37047	0.01370239	-0.05048548
19.8	1.5475	0.01547241	-0.050553860000000006
19.85	1.17004	0.01168823	-0.05055912
19.9	1.35788	0.01356506	-0.0506538
19.95	1.30963	0.01309204	-0.05080634
20.0	1.13092	0.01130676	-0.050890500000000005
20.05	1.49207	0.01490784	-0.0509168
20.1	1.27542	0.01274109	-0.05095888
20.15	1.10124	0.01100159	-0.05109038
